eventTick,eventTimeSec,triggerColumn,triggerName
117300,11.73,1,sensor_activated
117300,11.73,5,estimator_activated
117300,11.73,15,actuator_activated
117305,11.7305,16,actuator_finished
117306,11.7306,2,sensor_finished
117307,11.7307,3,uplink_sent
117309,11.7309,6,estimator_finished
117337,11.7337,4,uplink_received
117350,11.735,1,sensor_activated
117356,11.7356,2,sensor_finished
117357,11.7357,3,uplink_sent
117387,11.7387,4,uplink_received
117400,11.74,1,sensor_activated
117400,11.74,5,estimator_activated
117400,11.74,7,controller_activated
117400,11.74,9,feedforward_activated
117400,11.74,11,merger_activated
117403,11.7403,8,controller_finished
117403,11.7403,12,merger_finished
117404,11.7404,13,downlink_sent
117406,11.7406,2,sensor_finished
117407,11.7407,3,uplink_sent
117409,11.7409,6,estimator_finished
117412,11.7412,10,feedforward_finished
117437,11.7437,4,uplink_received
117450,11.745,1,sensor_activated
117456,11.7456,2,sensor_finished
117457,11.7457,3,uplink_sent
117484,11.7484,14,downlink_received
117487,11.7487,4,uplink_received
117500,11.75,1,sensor_activated
117500,11.75,5,estimator_activated
117506,11.7506,2,sensor_finished
117507,11.7507,3,uplink_sent
117509,11.7509,6,estimator_finished
117537,11.7537,4,uplink_received
117550,11.755,1,sensor_activated
117556,11.7556,2,sensor_finished
117557,11.7557,3,uplink_sent
117587,11.7587,4,uplink_received
117600,11.76,1,sensor_activated
117600,11.76,5,estimator_activated
117600,11.76,7,controller_activated
117600,11.76,9,feedforward_activated
117600,11.76,11,merger_activated
117600,11.76,15,actuator_activated
117603,11.7603,8,controller_finished
117603,11.7603,12,merger_finished
117604,11.7604,13,downlink_sent
117605,11.7605,16,actuator_finished
117606,11.7606,2,sensor_finished
117607,11.7607,3,uplink_sent
117609,11.7609,6,estimator_finished
117612,11.7612,10,feedforward_finished
117637,11.7637,4,uplink_received
117650,11.765,1,sensor_activated
117656,11.7656,2,sensor_finished
117657,11.7657,3,uplink_sent
117684,11.7684,14,downlink_received
117687,11.7687,4,uplink_received
117700,11.77,1,sensor_activated
117700,11.77,5,estimator_activated
117706,11.7706,2,sensor_finished
117707,11.7707,3,uplink_sent
117709,11.7709,6,estimator_finished
117737,11.7737,4,uplink_received
117750,11.775,1,sensor_activated
117756,11.7756,2,sensor_finished
117757,11.7757,3,uplink_sent
117787,11.7787,4,uplink_received
117800,11.78,1,sensor_activated
117800,11.78,5,estimator_activated
117800,11.78,7,controller_activated
117800,11.78,9,feedforward_activated
117800,11.78,11,merger_activated
117803,11.7803,8,controller_finished
117803,11.7803,12,merger_finished
117804,11.7804,13,downlink_sent
117806,11.7806,2,sensor_finished
117807,11.7807,3,uplink_sent
117809,11.7809,6,estimator_finished
117812,11.7812,10,feedforward_finished
117837,11.7837,4,uplink_received
117850,11.785,1,sensor_activated
117856,11.7856,2,sensor_finished
117857,11.7857,3,uplink_sent
117884,11.7884,14,downlink_received
117887,11.7887,4,uplink_received
117900,11.79,1,sensor_activated
117900,11.79,5,estimator_activated
117900,11.79,15,actuator_activated
117905,11.7905,16,actuator_finished
117906,11.7906,2,sensor_finished
117907,11.7907,3,uplink_sent
117909,11.7909,6,estimator_finished
117937,11.7937,4,uplink_received
117950,11.795,1,sensor_activated
117956,11.7956,2,sensor_finished
117957,11.7957,3,uplink_sent
117987,11.7987,4,uplink_received
118000,11.8,1,sensor_activated
118000,11.8,5,estimator_activated
118000,11.8,7,controller_activated
118000,11.8,9,feedforward_activated
118000,11.8,11,merger_activated
118003,11.8003,8,controller_finished
118003,11.8003,12,merger_finished
118004,11.8004,13,downlink_sent
118006,11.8006,2,sensor_finished
118007,11.8007,3,uplink_sent
118009,11.8009,6,estimator_finished
118012,11.8012,10,feedforward_finished
118037,11.8037,4,uplink_received
118050,11.805,1,sensor_activated
118056,11.8056,2,sensor_finished
118057,11.8057,3,uplink_sent
118084,11.8084,14,downlink_received
118087,11.8087,4,uplink_received
118100,11.81,1,sensor_activated
118100,11.81,5,estimator_activated
118106,11.8106,2,sensor_finished
118107,11.8107,3,uplink_sent
118109,11.8109,6,estimator_finished
118137,11.8137,4,uplink_received
118150,11.815,1,sensor_activated
118156,11.8156,2,sensor_finished
118157,11.8157,3,uplink_sent
118187,11.8187,4,uplink_received
118200,11.82,1,sensor_activated
118200,11.82,5,estimator_activated
118200,11.82,7,controller_activated
118200,11.82,9,feedforward_activated
118200,11.82,11,merger_activated
118200,11.82,15,actuator_activated
118203,11.8203,8,controller_finished
118203,11.8203,12,merger_finished
118204,11.8204,13,downlink_sent
118205,11.8205,16,actuator_finished
118206,11.8206,2,sensor_finished
118207,11.8207,3,uplink_sent
118209,11.8209,6,estimator_finished
118212,11.8212,10,feedforward_finished
118237,11.8237,4,uplink_received
118250,11.825,1,sensor_activated
118256,11.8256,2,sensor_finished
118257,11.8257,3,uplink_sent
118284,11.8284,14,downlink_received
118287,11.8287,4,uplink_received
118300,11.83,1,sensor_activated
118300,11.83,5,estimator_activated
118306,11.8306,2,sensor_finished
118307,11.8307,3,uplink_sent
118309,11.8309,6,estimator_finished
118337,11.8337,4,uplink_received
118350,11.835,1,sensor_activated
118356,11.8356,2,sensor_finished
118357,11.8357,3,uplink_sent
118387,11.8387,4,uplink_received
118400,11.84,1,sensor_activated
118400,11.84,5,estimator_activated
118400,11.84,7,controller_activated
118400,11.84,9,feedforward_activated
118400,11.84,11,merger_activated
118403,11.8403,8,controller_finished
118403,11.8403,12,merger_finished
118404,11.8404,13,downlink_sent
118406,11.8406,2,sensor_finished
118407,11.8407,3,uplink_sent
118409,11.8409,6,estimator_finished
118412,11.8412,10,feedforward_finished
118437,11.8437,4,uplink_received
118450,11.845,1,sensor_activated
118456,11.8456,2,sensor_finished
118457,11.8457,3,uplink_sent
118484,11.8484,14,downlink_received
118487,11.8487,4,uplink_received
118500,11.85,1,sensor_activated
118500,11.85,5,estimator_activated
118500,11.85,15,actuator_activated
118505,11.8505,16,actuator_finished
118506,11.8506,2,sensor_finished
118507,11.8507,3,uplink_sent
118509,11.8509,6,estimator_finished
118537,11.8537,4,uplink_received
118550,11.855,1,sensor_activated
118556,11.8556,2,sensor_finished
118557,11.8557,3,uplink_sent
118587,11.8587,4,uplink_received
118600,11.86,1,sensor_activated
118600,11.86,5,estimator_activated
118600,11.86,7,controller_activated
118600,11.86,9,feedforward_activated
118600,11.86,11,merger_activated
118603,11.8603,8,controller_finished
118603,11.8603,12,merger_finished
118604,11.8604,13,downlink_sent
118606,11.8606,2,sensor_finished
118607,11.8607,3,uplink_sent
118609,11.8609,6,estimator_finished
118612,11.8612,10,feedforward_finished
118637,11.8637,4,uplink_received
118650,11.865,1,sensor_activated
118656,11.8656,2,sensor_finished
118657,11.8657,3,uplink_sent
118684,11.8684,14,downlink_received
118687,11.8687,4,uplink_received
118700,11.87,1,sensor_activated
118700,11.87,5,estimator_activated
118706,11.8706,2,sensor_finished
118707,11.8707,3,uplink_sent
118709,11.8709,6,estimator_finished
118737,11.8737,4,uplink_received
118750,11.875,1,sensor_activated
118756,11.8756,2,sensor_finished
118757,11.8757,3,uplink_sent
118787,11.8787,4,uplink_received
118800,11.88,1,sensor_activated
118800,11.88,5,estimator_activated
118800,11.88,7,controller_activated
118800,11.88,9,feedforward_activated
118800,11.88,11,merger_activated
118800,11.88,15,actuator_activated
118803,11.8803,8,controller_finished
118803,11.8803,12,merger_finished
118804,11.8804,13,downlink_sent
118805,11.8805,16,actuator_finished
118806,11.8806,2,sensor_finished
118807,11.8807,3,uplink_sent
118809,11.8809,6,estimator_finished
118812,11.8812,10,feedforward_finished
118837,11.8837,4,uplink_received
118850,11.885,1,sensor_activated
118856,11.8856,2,sensor_finished
118857,11.8857,3,uplink_sent
118884,11.8884,14,downlink_received
118887,11.8887,4,uplink_received
118900,11.89,1,sensor_activated
118900,11.89,5,estimator_activated
118906,11.8906,2,sensor_finished
118907,11.8907,3,uplink_sent
118909,11.8909,6,estimator_finished
118937,11.8937,4,uplink_received
118950,11.895,1,sensor_activated
118956,11.8956,2,sensor_finished
118957,11.8957,3,uplink_sent
118987,11.8987,4,uplink_received
119000,11.9,1,sensor_activated
119000,11.9,5,estimator_activated
119000,11.9,7,controller_activated
119000,11.9,9,feedforward_activated
119000,11.9,11,merger_activated
119003,11.9003,8,controller_finished
119003,11.9003,12,merger_finished
119004,11.9004,13,downlink_sent
119006,11.9006,2,sensor_finished
119007,11.9007,3,uplink_sent
119009,11.9009,6,estimator_finished
119012,11.9012,10,feedforward_finished
119037,11.9037,4,uplink_received
119050,11.905,1,sensor_activated
119056,11.9056,2,sensor_finished
119057,11.9057,3,uplink_sent
119084,11.9084,14,downlink_received
119087,11.9087,4,uplink_received
119100,11.91,1,sensor_activated
119100,11.91,5,estimator_activated
119100,11.91,15,actuator_activated
119105,11.9105,16,actuator_finished
119106,11.9106,2,sensor_finished
119107,11.9107,3,uplink_sent
119109,11.9109,6,estimator_finished
119137,11.9137,4,uplink_received
119150,11.915,1,sensor_activated
119156,11.9156,2,sensor_finished
119157,11.9157,3,uplink_sent
119187,11.9187,4,uplink_received
119200,11.92,1,sensor_activated
119200,11.92,5,estimator_activated
119200,11.92,7,controller_activated
119200,11.92,9,feedforward_activated
119200,11.92,11,merger_activated
119203,11.9203,8,controller_finished
119203,11.9203,12,merger_finished
119204,11.9204,13,downlink_sent
119206,11.9206,2,sensor_finished
119207,11.9207,3,uplink_sent
119209,11.9209,6,estimator_finished
119212,11.9212,10,feedforward_finished
119237,11.9237,4,uplink_received
119250,11.925,1,sensor_activated
119256,11.9256,2,sensor_finished
119257,11.9257,3,uplink_sent
119284,11.9284,14,downlink_received
119287,11.9287,4,uplink_received
119300,11.93,1,sensor_activated
119300,11.93,5,estimator_activated
119306,11.9306,2,sensor_finished
119307,11.9307,3,uplink_sent
119309,11.9309,6,estimator_finished
119337,11.9337,4,uplink_received
119350,11.935,1,sensor_activated
119356,11.9356,2,sensor_finished
119357,11.9357,3,uplink_sent
119387,11.9387,4,uplink_received
119400,11.94,1,sensor_activated
119400,11.94,5,estimator_activated
119400,11.94,7,controller_activated
119400,11.94,9,feedforward_activated
119400,11.94,11,merger_activated
119400,11.94,15,actuator_activated
119403,11.9403,8,controller_finished
119403,11.9403,12,merger_finished
119404,11.9404,13,downlink_sent
119405,11.9405,16,actuator_finished
119406,11.9406,2,sensor_finished
119407,11.9407,3,uplink_sent
119409,11.9409,6,estimator_finished
119412,11.9412,10,feedforward_finished
119437,11.9437,4,uplink_received
119450,11.945,1,sensor_activated
119456,11.9456,2,sensor_finished
119457,11.9457,3,uplink_sent
119484,11.9484,14,downlink_received
119487,11.9487,4,uplink_received
119500,11.95,1,sensor_activated
119500,11.95,5,estimator_activated
119506,11.9506,2,sensor_finished
119507,11.9507,3,uplink_sent
119509,11.9509,6,estimator_finished
119537,11.9537,4,uplink_received
119550,11.955,1,sensor_activated
119556,11.9556,2,sensor_finished
119557,11.9557,3,uplink_sent
119587,11.9587,4,uplink_received
119600,11.96,1,sensor_activated
119600,11.96,5,estimator_activated
119600,11.96,7,controller_activated
119600,11.96,9,feedforward_activated
119600,11.96,11,merger_activated
119603,11.9603,8,controller_finished
119603,11.9603,12,merger_finished
119604,11.9604,13,downlink_sent
119606,11.9606,2,sensor_finished
119607,11.9607,3,uplink_sent
119609,11.9609,6,estimator_finished
119612,11.9612,10,feedforward_finished
119637,11.9637,4,uplink_received
119650,11.965,1,sensor_activated
119656,11.9656,2,sensor_finished
119657,11.9657,3,uplink_sent
119684,11.9684,14,downlink_received
119687,11.9687,4,uplink_received
119700,11.97,1,sensor_activated
119700,11.97,5,estimator_activated
119700,11.97,15,actuator_activated
119705,11.9705,16,actuator_finished
119706,11.9706,2,sensor_finished
119707,11.9707,3,uplink_sent
119709,11.9709,6,estimator_finished
119737,11.9737,4,uplink_received
119750,11.975,1,sensor_activated
119756,11.9756,2,sensor_finished
119757,11.9757,3,uplink_sent
119787,11.9787,4,uplink_received
119800,11.98,1,sensor_activated
119800,11.98,5,estimator_activated
119800,11.98,7,controller_activated
119800,11.98,9,feedforward_activated
119800,11.98,11,merger_activated
119803,11.9803,8,controller_finished
119803,11.9803,12,merger_finished
119804,11.9804,13,downlink_sent
119806,11.9806,2,sensor_finished
119807,11.9807,3,uplink_sent
119809,11.9809,6,estimator_finished
119812,11.9812,10,feedforward_finished
119837,11.9837,4,uplink_received
119850,11.985,1,sensor_activated
119856,11.9856,2,sensor_finished
119857,11.9857,3,uplink_sent
119884,11.9884,14,downlink_received
119887,11.9887,4,uplink_received
119900,11.99,1,sensor_activated
119900,11.99,5,estimator_activated
119906,11.9906,2,sensor_finished
119907,11.9907,3,uplink_sent
119909,11.9909,6,estimator_finished
119937,11.9937,4,uplink_received
119950,11.995,1,sensor_activated
119956,11.9956,2,sensor_finished
119957,11.9957,3,uplink_sent
119987,11.9987,4,uplink_received
120000,12,1,sensor_activated
120000,12,5,estimator_activated
120000,12,7,controller_activated
120000,12,9,feedforward_activated
120000,12,11,merger_activated
120000,12,15,actuator_activated
120003,12.0003,8,controller_finished
120003,12.0003,12,merger_finished
120004,12.0004,13,downlink_sent
120005,12.0005,16,actuator_finished
120006,12.0006,2,sensor_finished
120007,12.0007,3,uplink_sent
120009,12.0009,6,estimator_finished
120012,12.0012,10,feedforward_finished
120037,12.0037,4,uplink_received
120050,12.005,1,sensor_activated
120056,12.0056,2,sensor_finished
120057,12.0057,3,uplink_sent
120084,12.0084,14,downlink_received
120087,12.0087,4,uplink_received
120100,12.01,1,sensor_activated
120100,12.01,5,estimator_activated
120106,12.0106,2,sensor_finished
120107,12.0107,3,uplink_sent
120109,12.0109,6,estimator_finished
120137,12.0137,4,uplink_received
120150,12.015,1,sensor_activated
120156,12.0156,2,sensor_finished
120157,12.0157,3,uplink_sent
120187,12.0187,4,uplink_received
120200,12.02,1,sensor_activated
120200,12.02,5,estimator_activated
120200,12.02,7,controller_activated
120200,12.02,9,feedforward_activated
120200,12.02,11,merger_activated
120203,12.0203,8,controller_finished
120203,12.0203,12,merger_finished
120204,12.0204,13,downlink_sent
120206,12.0206,2,sensor_finished
120207,12.0207,3,uplink_sent
120209,12.0209,6,estimator_finished
120212,12.0212,10,feedforward_finished
120237,12.0237,4,uplink_received
120250,12.025,1,sensor_activated
120256,12.0256,2,sensor_finished
120257,12.0257,3,uplink_sent
120284,12.0284,14,downlink_received
120287,12.0287,4,uplink_received
120300,12.03,1,sensor_activated
120300,12.03,5,estimator_activated
120300,12.03,15,actuator_activated
120305,12.0305,16,actuator_finished
120306,12.0306,2,sensor_finished
120307,12.0307,3,uplink_sent
120309,12.0309,6,estimator_finished
120337,12.0337,4,uplink_received
120350,12.035,1,sensor_activated
120356,12.0356,2,sensor_finished
120357,12.0357,3,uplink_sent
120387,12.0387,4,uplink_received
120400,12.04,1,sensor_activated
120400,12.04,5,estimator_activated
120400,12.04,7,controller_activated
120400,12.04,9,feedforward_activated
